Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Q1,Q2,Q3,Q4,Q5,Age,Gender,Household Income,Region,Device Type
10803576192,237700226,2019-06-17 19:17:28,2019-06-17 19:18:14,,,,,4e564d14dfb9db3a1f29e762a1,Slightly agree,Slightly agree,Strongly agree,Strongly disagree,Slightly disagree,30-44,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10803576168,237700226,2019-06-17 19:17:33,2019-06-17 19:18:14,,,,,6834f1921811d6f6bbb30c5dfd,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,18-29,Female,"$25,000-$49,999",Mountain,Android Phone / Tablet
10803576133,237700226,2019-06-17 19:16:51,2019-06-17 19:18:13,,,,,829a8c72c0600279f2162a9f95,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Slightly disagree,Neither agree nor disagree,18-29,Female,"$0-$9,999",East North Central,iOS Phone / Tablet
10803575813,237700226,2019-06-17 19:17:39,2019-06-17 19:18:01,,,,,ebc0bfa01e664124bf14980869,Strongly agree,Neither agree nor disagree,Slightly agree,Moderately agree,Slightly agree,18-29,Female,"$75,000-$99,999",Pacific,iOS Phone / Tablet
10803575249,237700226,2019-06-17 19:16:38,2019-06-17 19:17:42,,,,,631f12990506484bb9ec1fdabe,Strongly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Strongly agree,18-29,Female,"$125,000-$149,999",East North Central,iOS Phone / Tablet
10803574655,237700226,2019-06-17 19:16:28,2019-06-17 19:17:24,,,,,a6d60a30a6e0198092f64529eb,Neither agree nor disagree,Neither agree nor disagree,Moderately agree,Moderately disagree,Neither agree nor disagree,18-29,Female,"$0-$9,999",South Atlantic,iOS Phone / Tablet
10803574469,237700226,2019-06-17 19:16:27,2019-06-17 19:17:18,,,,,9efd39a6add0670885c0039716,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,30-44,Female,"$100,000-$124,999",Middle Atlantic,iOS Phone / Tablet
10803573990,237700226,2019-06-17 19:16:23,2019-06-17 19:17:01,,,,,2d64901138d68022a3d993afb0,Moderately disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,18-29,Female,Prefer not to answer,New England,iOS Phone / Tablet
10803571403,237700226,2019-06-17 19:14:37,2019-06-17 19:15:36,,,,,0d5a91fada284b3cb6e01e6ca4,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,45-60,Female,"$10,000-$24,999",Pacific,iOS Phone / Tablet
10803568496,237700226,2019-06-17 19:13:37,2019-06-17 19:14:00,,,,,9818814f96235e6a61bffecbc1,Strongly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,18-29,Female,Prefer not to answer,West North Central,Android Phone / Tablet
10803565597,237700226,2019-06-17 19:11:28,2019-06-17 19:12:26,,,,,de616629fcddf3f14b8f9ee947,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Slightly agree,45-60,Female,"$100,000-$124,999",Pacific,iOS Phone / Tablet
10803564736,237700226,2019-06-17 19:11:29,2019-06-17 19:11:58,,,,,9aa735c633300f381a50b35f0e,Slightly disagree,Strongly agree,Strongly agree,Moderately agree,Strongly agree,18-29,Female,"$25,000-$49,999",West North Central,Android Phone / Tablet
10803563614,237700226,2019-06-17 19:10:55,2019-06-17 19:11:21,,,,,d7cfc968f19262ed51bd42c04c,Moderately agree,Moderately agree,Slightly disagree,Slightly agree,Moderately agree,18-29,Female,"$100,000-$124,999",West South Central,iOS Phone / Tablet
10803562081,237700226,2019-06-17 19:08:17,2019-06-17 19:10:29,,,,,0fe395bc41bfa0fd5509e637c9,Strongly agree,Slightly disagree,Strongly agree,Strongly disagree,Moderately disagree,30-44,Female,"$75,000-$99,999",Mountain,iOS Phone / Tablet
10803560716,237700226,2019-06-17 19:08:51,2019-06-17 19:09:44,,,,,cec6195662b44dd30a177d872e,Slightly disagree,Slightly agree,Slightly disagree,Slightly agree,Slightly disagree,45-60,Female,"$125,000-$149,999",Pacific,Android Phone / Tablet
10803558880,237700226,2019-06-17 19:07:43,2019-06-17 19:08:43,,,,,042cddb68d79c633261534e9a2,Moderately disagree,Strongly disagree,Moderately disagree,Strongly agree,Moderately disagree,30-44,Female,"$100,000-$124,999",East North Central,iOS Phone / Tablet
10803558654,237700226,2019-06-17 18:54:11,2019-06-17 19:08:36,,,,,d1b530c445bffaa4cbdcb16e77,Slightly disagree,Neither agree nor disagree,Strongly agree,Slightly disagree,Slightly agree,30-44,Female,"$75,000-$99,999",West South Central,iOS Phone / Tablet
10803558048,237700226,2019-06-17 19:07:34,2019-06-17 19:08:17,,,,,f603124650b6f37b1bfcf5990c,Neither agree nor disagree,Moderately disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,30-44,Female,"$50,000-$74,999",Pacific,iOS Phone / Tablet
10803557855,237700226,2019-06-17 19:07:35,2019-06-17 19:08:11,,,,,d5bc1032cfc611266e69781134,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Slightly agree,Moderately disagree,30-44,Female,"$75,000-$99,999",Pacific,iOS Phone / Tablet
10803555919,237700226,2019-06-17 19:04:59,2019-06-17 19:07:02,,,,,e8f3db293bd929f291a6396681,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Moderately agree,Neither agree nor disagree,45-60,Female,Prefer not to answer,South Atlantic,iOS Phone / Tablet
10803554934,237700226,2019-06-17 19:05:44,2019-06-17 19:06:23,,,,,e11038ceb769551b731a175764,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,45-60,Female,"$25,000-$49,999",South Atlantic,iOS Phone / Tablet
10803554192,237700226,2019-06-17 19:04:28,2019-06-17 19:05:53,,,,,0b8caa17df405ee7125925207a,Slightly agree,Slightly disagree,Neither agree nor disagree,Moderately agree,Moderately agree,18-29,Female,Prefer not to answer,South Atlantic,Android Phone / Tablet
10803552673,237700226,2019-06-17 19:03:27,2019-06-17 19:04:57,,,,,f0d8680e728ffc222a55c8a825,Moderately agree,Neither agree nor disagree,Strongly agree,Slightly agree,Strongly disagree,18-29,Female,Prefer not to answer,Middle Atlantic,iOS Phone / Tablet
10803549972,237700226,2019-06-17 19:01:49,2019-06-17 19:03:27,,,,,5ea89a276308cef05c2628aa6e,Slightly disagree,Strongly agree,Strongly disagree,Strongly agree,Moderately disagree,30-44,Female,"$25,000-$49,999",South Atlantic,Android Phone / Tablet
10803548914,237700226,2019-06-17 19:01:46,2019-06-17 19:02:51,,,,,ed86c6781184dda8ec0b3745f5,Slightly disagree,Strongly agree,Slightly agree,Strongly disagree,Strongly agree,45-60,Female,"$50,000-$74,999",South Atlantic,Android Phone / Tablet
10803545042,237700226,2019-06-17 18:59:33,2019-06-17 19:00:36,,,,,a36c2d154ac54b59534cd466b6,Slightly agree,Slightly disagree,Moderately agree,Slightly disagree,Moderately agree,18-29,Female,"$0-$9,999",West North Central,iOS Phone / Tablet
10803544580,237700226,2019-06-17 18:59:39,2019-06-17 19:00:20,,,,,d6737f44f558e4a0b14f857485,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,45-60,Female,"$100,000-$124,999",West North Central,iOS Phone / Tablet
10803542449,237700226,2019-06-17 18:57:35,2019-06-17 18:59:04,,,,,57201b7780853d202e16e60af5,Strongly disagree,Moderately agree,Strongly agree,Slightly disagree,Moderately disagree,> 60,Female,"$50,000-$74,999",New England,MacOS Desktop / Laptop
10803539314,237700226,2019-06-17 18:56:13,2019-06-17 18:57:09,,,,,df8bd03cc8f633be856c9e4779,Moderately disagree,Moderately agree,Slightly disagree,Moderately agree,Moderately disagree,18-29,Female,"$10,000-$24,999",Pacific,Android Phone / Tablet
10803536365,237700226,2019-06-17 18:54:11,2019-06-17 18:55:14,,,,,7ed4ea626797a237cacd9ff8ee,Strongly agree,Moderately agree,Slightly disagree,Neither agree nor disagree,Moderately disagree,30-44,Female,"$50,000-$74,999",Pacific,iOS Phone / Tablet
10803535928,237700226,2019-06-17 18:54:10,2019-06-17 18:54:57,,,,,19fcb937b2162e0381b5da2214,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Slightly agree,30-44,Female,"$75,000-$99,999",West South Central,Android Phone / Tablet
10803535222,237700226,2019-06-17 18:54:06,2019-06-17 18:54:31,,,,,feed4cacb09c03b0d801214be1,Moderately disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,45-60,Female,"$25,000-$49,999",Mountain,Android Phone / Tablet
10803532879,237700226,2019-06-17 18:51:43,2019-06-17 18:53:02,,,,,f6abddc39abce6f9aef44b1adc,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,> 60,Female,"$100,000-$124,999",Pacific,Android Phone / Tablet
10803531817,237700226,2019-06-17 18:51:43,2019-06-17 18:52:22,,,,,6d958283daab668fedd9cbacb9,Moderately disagree,Slightly disagree,Strongly disagree,Strongly agree,Moderately disagree,> 60,Female,"$100,000-$124,999",Pacific,iOS Phone / Tablet
10803529491,237700226,2019-06-17 18:49:26,2019-06-17 18:50:53,,,,,6a4aec789772d7cee28223785c,Slightly disagree,Neither agree nor disagree,Slightly agree,Strongly disagree,Moderately disagree,18-29,Female,"$10,000-$24,999",Mountain,iOS Phone / Tablet
10803527623,237700226,2019-06-17 18:48:36,2019-06-17 18:49:47,,,,,c64806e06f06a3d89c666d91c0,Strongly disagree,Slightly agree,Moderately agree,Strongly agree,Neither agree nor disagree,45-60,Female,Prefer not to answer,West South Central,iOS Phone / Tablet
10803526291,237700226,2019-06-17 18:47:54,2019-06-17 18:48:59,,,,,8ed38771b333b1df9cebf98c21,Moderately disagree,Strongly disagree,Strongly agree,Slightly agree,Slightly agree,> 60,Female,"$25,000-$49,999",West North Central,Android Phone / Tablet
10803525128,237700226,2019-06-17 18:47:05,2019-06-17 18:48:19,,,,,7df0fdc8ced73180bfa3c41be1,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,45-60,Female,"$10,000-$24,999",Mountain,Android Phone / Tablet
10803524555,237700226,2019-06-17 18:46:39,2019-06-17 18:47:57,,,,,6b83b4a20b22a04bd4e3f8f00a,Neither agree nor disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Moderately disagree,18-29,Female,Prefer not to answer,South Atlantic,iOS Phone / Tablet
10803523892,237700226,2019-06-17 18:46:24,2019-06-17 18:47:33,,,,,47696c4aef8fb7839131111656,Strongly agree,Slightly disagree,Strongly agree,Strongly disagree,Strongly disagree,30-44,Female,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet
10803523850,237700226,2019-06-17 18:46:56,2019-06-17 18:47:31,,,,,34ec210fa0ee49a3f19d4be1aa,Strongly disagree,Strongly agree,Strongly agree,Moderately agree,Moderately disagree,45-60,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803523823,237700226,2019-06-17 18:46:04,2019-06-17 18:47:30,,,,,d6586d35ab900ccde4419e6f27,Moderately disagree,Slightly disagree,Neither agree nor disagree,Moderately agree,Moderately disagree,18-29,Female,"$100,000-$124,999",South Atlantic,iOS Phone / Tablet
10803523788,237700226,2019-06-17 18:46:25,2019-06-17 18:47:29,,,,,89593f34254e5721d2f3f8a03f,Slightly agree,Neither agree nor disagree,Strongly agree,Moderately agree,Slightly agree,45-60,Female,"$50,000-$74,999",South Atlantic,Android Phone / Tablet
10803522510,237700226,2019-06-17 18:46:14,2019-06-17 18:46:40,,,,,70d146ced1fe4f71d8c3129e7e,Moderately agree,Moderately agree,Slightly disagree,Moderately agree,Moderately agree,18-29,Female,"$200,000+",East North Central,iOS Phone / Tablet
10803520728,237700226,2019-06-17 18:45:03,2019-06-17 18:45:35,,,,,1fc4fbf0c7dc18be870274bd88,Slightly disagree,Strongly disagree,Slightly disagree,Neither agree nor disagree,Strongly disagree,18-29,Female,"$10,000-$24,999",West South Central,iOS Phone / Tablet
10803520284,237700226,2019-06-17 18:44:59,2019-06-17 18:45:20,,,,,60fc6beaed49954869edc08bd3,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,30-44,Female,"$25,000-$49,999",Middle Atlantic,Android Phone / Tablet
10803518088,237700226,2019-06-17 18:43:10,2019-06-17 18:44:26,,,,,99a55c0d3574ec8faf93a9dee3,Strongly disagree,Slightly disagree,Strongly agree,Strongly agree,Strongly disagree,> 60,Female,"$25,000-$49,999",West North Central,Other
10803517987,237700226,2019-06-17 18:43:13,2019-06-17 18:43:59,,,,,90a56c4124281cedd21fbbc2bf,Moderately disagree,Slightly agree,Strongly agree,Neither agree nor disagree,Moderately disagree,45-60,Female,"$50,000-$74,999",New England,Android Phone / Tablet
10803516237,237700226,2019-06-17 18:41:57,2019-06-17 18:42:56,,,,,1ddc6e86a1b2f4aab1e4f706c9,Neither agree nor disagree,Slightly agree,Moderately agree,Moderately disagree,Moderately disagree,18-29,Female,"$100,000-$124,999",East North Central,iOS Phone / Tablet
10803516087,237700226,2019-06-17 18:41:53,2019-06-17 18:42:51,,,,,6687a279c9cd4d0521b880728a,Strongly agree,Slightly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,30-44,Female,"$25,000-$49,999",New England,iOS Phone / Tablet
10803515565,237700226,2019-06-17 18:41:53,2019-06-17 18:42:31,,,,,f53ed4354c5c190e4539bd61f8,Neither agree nor disagree,Slightly agree,Strongly agree,Strongly agree,Neither agree nor disagree,30-44,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803512029,237700226,2019-06-17 18:39:27,2019-06-17 18:40:12,,,,,7723ac98666a7c3e3a3f488386,Moderately disagree,Strongly disagree,Strongly agree,Strongly agree,Moderately agree,45-60,Female,Prefer not to answer,South Atlantic,iOS Phone / Tablet
10803511483,237700226,2019-06-17 18:39:01,2019-06-17 18:39:51,,,,,785e4758d11e1b05f08fd88cd2,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Slightly agree,45-60,Female,"$25,000-$49,999",Middle Atlantic,Android Phone / Tablet
10803511355,237700226,2019-06-17 18:38:51,2019-06-17 18:39:45,,,,,dd8275a454872fe3fcdbc99589,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,30-44,Female,"$50,000-$74,999",South Atlantic,iOS Phone / Tablet
10803510615,237700226,2019-06-17 18:38:47,2019-06-17 18:39:19,,,,,e9a50921ed874d7a7e217c83c9,Moderately agree,Moderately agree,Strongly agree,Strongly agree,Moderately agree,18-29,Female,"$10,000-$24,999",Pacific,Android Phone / Tablet
10803508354,237700226,2019-06-17 18:36:26,2019-06-17 18:38:00,,,,,e46473c66ccf00a02b46deb853,Strongly disagree,Strongly disagree,Moderately disagree,Strongly disagree,Strongly disagree,45-60,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10803507672,237700226,2019-06-17 18:36:48,2019-06-17 18:37:37,,,,,5aecd722a820ea194f169c473f,Slightly disagree,Moderately agree,Moderately agree,Slightly agree,Strongly disagree,30-44,Female,"$75,000-$99,999",Mountain,iOS Phone / Tablet
10803506375,237700226,2019-06-17 18:35:55,2019-06-17 18:36:54,,,,,364fce52007f54f70498ab9d37,Moderately disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Moderately disagree,45-60,Female,"$75,000-$99,999",New England,iOS Phone / Tablet
10803506125,237700226,2019-06-17 18:35:59,2019-06-17 18:36:46,,,,,5d1ab867f719b69498b955b59d,Neither agree nor disagree,Slightly disagree,Strongly agree,Moderately agree,Slightly disagree,18-29,Female,"$200,000+",West North Central,iOS Phone / Tablet
10803503578,237700226,2019-06-17 18:33:48,2019-06-17 18:35:17,,,,,d42f5626d18ed63e1be88bba01,Moderately agree,Moderately agree,Neither agree nor disagree,Strongly agree,Slightly disagree,45-60,Female,"$10,000-$24,999",West South Central,Android Phone / Tablet
10803503547,237700226,2019-06-17 18:34:34,2019-06-17 18:35:16,,,,,0897cbed82d84d9e58ca7aa911,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Moderately agree,30-44,Female,"$50,000-$74,999",East South Central,Android Phone / Tablet
10803502159,237700226,2019-06-17 18:33:43,2019-06-17 18:34:30,,,,,b7e0672ae1169c06de12730ffc,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Strongly agree,Slightly agree,45-60,Female,"$10,000-$24,999",East North Central,Android Phone / Tablet
10803501784,237700226,2019-06-17 18:33:42,2019-06-17 18:34:17,,,,,fd39fb656c84499a884fc8efac,Moderately agree,Strongly disagree,Strongly agree,Strongly disagree,Moderately agree,> 60,Female,"$150,000-$174,999",Middle Atlantic,iOS Phone / Tablet
10803501711,237700226,2019-06-17 18:31:42,2019-06-17 18:34:15,,,,,a151930637ad1891d5f7b55162,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,30-44,Female,"$10,000-$24,999",West South Central,Android Phone / Tablet
10803498752,237700226,2019-06-17 18:31:41,2019-06-17 18:32:37,,,,,3f9ab64b0d446f3418e6d13281,Moderately agree,Slightly agree,Strongly agree,Strongly disagree,Slightly agree,30-44,Female,Prefer not to answer,West South Central,iOS Phone / Tablet
10803497844,237700226,2019-06-17 18:31:24,2019-06-17 18:32:05,,,,,4badf20bf0b72af91521fd0c0e,Slightly disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,18-29,Female,"$25,000-$49,999",Pacific,Android Phone / Tablet
10803497670,237700226,2019-06-17 18:31:08,2019-06-17 18:31:59,,,,,5afde999e49492baeb83d70126,Strongly disagree,Moderately agree,Moderately agree,Slightly disagree,Slightly agree,18-29,Female,"$125,000-$149,999",Pacific,iOS Phone / Tablet
10803497248,237700226,2019-06-17 18:30:32,2019-06-17 18:31:45,,,,,124615a5ab894651b1314ee706,Moderately agree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,> 60,Female,"$10,000-$24,999",East South Central,Android Phone / Tablet
10803495951,237700226,2019-06-17 18:29:43,2019-06-17 18:31:02,,,,,b8ddedb71ccd59798e746167e4,Slightly disagree,Strongly agree,Strongly disagree,Moderately disagree,Strongly disagree,> 60,Female,Prefer not to answer,South Atlantic,MacOS Desktop / Laptop
10803495892,237700226,2019-06-17 18:29:43,2019-06-17 18:31:00,,,,,78331c2986898edfe258ca14bd,Moderately agree,Moderately agree,Strongly disagree,Strongly disagree,Moderately disagree,> 60,Female,"$75,000-$99,999",East North Central,MacOS Desktop / Laptop
10803490109,237700226,2019-06-17 18:26:32,2019-06-17 18:27:45,,,,,9151830629d35d914694d7085e,Moderately disagree,Slightly agree,Moderately agree,Slightly agree,Moderately disagree,45-60,Female,Prefer not to answer,Middle Atlantic,Android Phone / Tablet
10803489942,237700226,2019-06-17 18:27:01,2019-06-17 18:27:38,,,,,9be442504a46186237c9bde57d,Moderately agree,Moderately agree,Strongly disagree,Strongly disagree,Strongly disagree,30-44,Female,"$100,000-$124,999",East North Central,iOS Phone / Tablet
10803486507,237700226,2019-06-17 18:24:00,2019-06-17 18:25:45,,,,,c3481b40204bd54047d859e17a,Strongly disagree,Neither agree nor disagree,Slightly disagree,Strongly disagree,Slightly disagree,18-29,Female,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet
10803485689,237700226,2019-06-17 18:23:22,2019-06-17 18:25:19,,,,,df7e8073d2de9cda0d8e76db6e,Slightly disagree,Moderately disagree,Strongly agree,Moderately disagree,Moderately disagree,> 60,Female,"$25,000-$49,999",Pacific,MacOS Desktop / Laptop
10803484557,237700226,2019-06-17 18:23:22,2019-06-17 18:24:41,,,,,7428a1be4998421685b9f458b0,Strongly disagree,Moderately disagree,Strongly agree,Strongly disagree,Slightly agree,45-60,Female,"$50,000-$74,999",East North Central,iOS Phone / Tablet
10803481369,237700226,2019-06-17 18:21:48,2019-06-17 18:22:54,,,,,57f7cbf36fa29d75b5e773824c,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,30-44,Female,"$25,000-$49,999",West South Central,Android Phone / Tablet
10803479113,237700226,2019-06-17 18:20:14,2019-06-17 18:21:38,,,,,08ba7913eb68dbef8a0f32f3a0,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,45-60,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10803477061,237700226,2019-06-17 18:19:58,2019-06-17 18:20:30,,,,,0934ae91e5906f4a6744c916db,Slightly agree,Strongly disagree,Strongly disagree,Moderately agree,Slightly disagree,18-29,Female,"$75,000-$99,999",South Atlantic,Android Phone / Tablet
10803475986,237700226,2019-06-17 18:17:13,2019-06-17 18:19:52,,,,,13e4b6d155f2744874dd0607a0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,45-60,Female,"$10,000-$24,999",Middle Atlantic,Android Phone / Tablet
10803475472,237700226,2019-06-17 18:17:23,2019-06-17 18:19:35,,,,,a108e50245e3e5fea4945329c3,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Slightly agree,Moderately disagree,45-60,Female,"$100,000-$124,999",West South Central,Android Phone / Tablet
10803474033,237700226,2019-06-17 18:17:59,2019-06-17 18:18:46,,,,,79ded3e28f3e42effcdcf84127,Moderately disagree,Slightly disagree,Moderately disagree,Moderately disagree,Moderately disagree,18-29,Female,"$25,000-$49,999",East North Central,iOS Phone / Tablet
10803473709,237700226,2019-06-17 18:17:01,2019-06-17 18:18:36,,,,,1938bf0cea1211378cbf5ecf37,Slightly agree,Slightly agree,Strongly disagree,Strongly agree,Slightly disagree,18-29,Female,"$50,000-$74,999",Pacific,Android Phone / Tablet
10803473114,237700226,2019-06-17 18:17:17,2019-06-17 18:18:17,,,,,a9e78307a5e45f3a8ba8701c2b,Moderately disagree,Neither agree nor disagree,Strongly agree,Moderately agree,Slightly disagree,30-44,Female,"$75,000-$99,999",East South Central,iOS Phone / Tablet
10803471714,237700226,2019-06-17 18:16:48,2019-06-17 18:17:30,,,,,2b42d10d05c13be3176ca3c8ad,Moderately agree,Strongly agree,Strongly agree,Strongly agree,Slightly agree,18-29,Female,"$10,000-$24,999",East South Central,iOS Phone / Tablet
10803471712,237700226,2019-06-17 18:16:47,2019-06-17 18:17:30,,,,,bfc600c63c68361f1b9ea6300f,Moderately disagree,Moderately agree,Strongly agree,Slightly agree,Strongly disagree,18-29,Female,"$0-$9,999",Mountain,Android Phone / Tablet
10803470869,237700226,2019-06-17 18:16:05,2019-06-17 18:17:02,,,,,4ae85cec3625a056461f7f3f19,Moderately agree,Neither agree nor disagree,Moderately agree,Slightly disagree,Slightly agree,18-29,Female,"$75,000-$99,999",West South Central,iOS Phone / Tablet
10803470491,237700226,2019-06-17 18:16:02,2019-06-17 18:16:48,,,,,bdfbf91814abd8d7495b1386a8,Neither agree nor disagree,Slightly agree,Moderately disagree,Neither agree nor disagree,Moderately disagree,18-29,Female,"$25,000-$49,999",Mountain,iOS Phone / Tablet
10803470274,237700226,2019-06-17 18:15:57,2019-06-17 18:16:40,,,,,f5d97c13ba8a59621872e30d2c,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,18-29,Female,"$25,000-$49,999",Middle Atlantic,iOS Phone / Tablet
10803468681,237700226,2019-06-17 18:13:43,2019-06-17 18:15:45,,,,,d99ebc6eef852f28ec0f761def,Moderately agree,Moderately agree,Neither agree nor disagree,Neither agree nor disagree,Moderately disagree,18-29,Female,Prefer not to answer,South Atlantic,Android Phone / Tablet
10803468015,237700226,2019-06-17 18:14:39,2019-06-17 18:15:21,,,,,f4b0be3fbeeb9794b293795463,Strongly disagree,Moderately disagree,Strongly agree,Strongly agree,Strongly disagree,45-60,Female,"$50,000-$74,999",South Atlantic,Android Phone / Tablet
10803465285,237700226,2019-06-17 18:13:16,2019-06-17 18:13:44,,,,,f3626ccdee177c0a8f995738c1,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,30-44,Female,"$75,000-$99,999",Pacific,Android Phone / Tablet
10803465010,237700226,2019-06-17 18:12:16,2019-06-17 18:13:33,,,,,675bfb1b06881686cfe2a5fefc,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,45-60,Female,"$75,000-$99,999",West South Central,Android Phone / Tablet
10803459760,237700226,2019-06-17 18:08:13,2019-06-17 18:10:32,,,,,e03e68feeac8cc579389f1deb3,Moderately agree,Neither agree nor disagree,Moderately disagree,Strongly disagree,Moderately disagree,30-44,Female,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet
10803459097,237700226,2019-06-17 18:09:13,2019-06-17 18:10:10,,,,,0d0961916f20ce50635c289301,Moderately agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Moderately disagree,30-44,Female,"$75,000-$99,999",East North Central,Android Phone / Tablet
10803458516,237700226,2019-06-17 18:09:05,2019-06-17 18:09:50,,,,,e5854bf5c453d080cb98900930,Moderately disagree,Strongly disagree,Strongly disagree,Slightly agree,Slightly agree,> 60,Female,"$25,000-$49,999",New England,iOS Phone / Tablet
10803458220,237700226,2019-06-17 18:09:04,2019-06-17 18:09:40,,,,,0dbbdaa7bde05170e7abbe221d,Slightly disagree,Strongly agree,Strongly agree,Moderately disagree,Neither agree nor disagree,45-60,Female,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet
10803457262,237700226,2019-06-17 18:08:37,2019-06-17 18:09:09,,,,,48f239be5037bfb9db7c1fdbbc,Strongly agree,Moderately agree,Moderately disagree,Slightly agree,Moderately disagree,30-44,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10803455950,237700226,2019-06-17 18:08:06,2019-06-17 18:08:25,,,,,18f4e36695bfa5a10af259264b,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,18-29,Female,"$200,000+",West South Central,iOS Phone / Tablet
10803454839,237700226,2019-06-17 18:05:59,2019-06-17 18:07:47,,,,,11b10d889c39d7e6dadf04347b,Slightly disagree,Moderately agree,Strongly agree,Moderately disagree,Strongly disagree,45-60,Female,"$50,000-$74,999",New England,iOS Phone / Tablet
10803451853,237700226,2019-06-17 18:04:13,2019-06-17 18:06:03,,,,,fba7e490450e1e266ae7bc7f8b,Moderately disagree,Neither agree nor disagree,Strongly agree,Moderately disagree,Neither agree nor disagree,30-44,Female,Prefer not to answer,Pacific,iOS Phone / Tablet
10803449305,237700226,2019-06-17 18:03:29,2019-06-17 18:04:35,,,,,0a986e31390655a377ee989dac,Slightly disagree,Slightly disagree,Strongly agree,Moderately agree,Strongly disagree,45-60,Female,"$175,000-$199,999",South Atlantic,Android Phone / Tablet
10803448703,237700226,2019-06-17 18:03:44,2019-06-17 18:04:16,,,,,ef7790861fad5cb6219ba9bd54,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,18-29,Female,"$10,000-$24,999",East North Central,Android Phone / Tablet
10803447436,237700226,2019-06-17 18:02:52,2019-06-17 18:03:32,,,,,def72e688d8a8ac6281addb7ab,Neither agree nor disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Slightly agree,30-44,Female,"$125,000-$149,999",South Atlantic,iOS Phone / Tablet
10803447314,237700226,2019-06-17 18:01:51,2019-06-17 18:03:28,,,,,a1cb184a6f5e8580db4ba77db7,Moderately disagree,Moderately agree,Strongly agree,Moderately agree,Moderately disagree,18-29,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803447234,237700226,2019-06-17 18:01:52,2019-06-17 18:03:26,,,,,71f1aa0d912aa89ffd06443dd4,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Moderately disagree,30-44,Female,Prefer not to answer,Mountain,iOS Phone / Tablet
